rank	freq
12422	5
12423	5
12424	5
12425	5
12426	5
12427	5
12428	5
12429	5
12430	5
12431	5
12432	5
12433	5
12434	5
12435	5
12436	5
12437	5
12438	5
12439	5
12440	5
12441	5
12442	5
12443	5
12444	5
12445	5
12446	5
12447	5
12448	5
12449	5
12450	5
12451	5
12452	5
12453	5
12454	5
12455	5
12456	5
12457	5
12458	5
12459	5
12460	5
12461	5
12462	5
12463	5
12464	5
12465	5
12466	5
12467	5
12468	5
12469	5
12470	5
12471	5
12472	5
12473	5
12474	5
12475	5
12476	5
12477	5
12478	5
12479	5
12480	5
12481	5
12482	5
12483	5
12484	5
12485	5
12486	5
12487	5
12488	5
12489	5
12490	5
12491	5
12492	5
12493	5
12494	5
12495	5
12496	5
12497	5
12498	5
12499	5
12500	5
12501	5
12502	5
12503	5
12504	5
12505	5
12506	5
12507	5
12508	5
12509	5
12510	5
12511	5
12512	5
12513	5
12514	5
12515	5
12516	5
12517	5
12518	5
12519	5
12520	5
12521	5
12522	5
12523	5
12524	5
12525	5
12526	5
12527	5
12528	5
12529	5
12530	5
12531	5
12532	5
12533	5
12534	5
12535	5
12536	5
12537	5
12538	5
12539	5
12540	5
12541	5
12542	5
12543	5
12544	5
12545	5
12546	5
12547	5
12548	5
12549	5
12550	5
12551	5
12552	5
12553	5
12554	5
12555	5
12556	5
12557	5
12558	5
12559	5
12560	5
12561	5
12562	5
12563	5
12564	5
12565	5
12566	5
12567	5
12568	5
12569	5
12570	5
12571	5
12572	5
12573	5
12574	5
12575	5
12576	5
12577	5
12578	5
12579	5
12580	5
12581	5
12582	5
12583	5
12584	5
12585	5
12586	5
12587	5
12588	5
12589	5
12590	5
12591	5
12592	5
12593	5
12594	5
12595	5
12596	5
12597	5
12598	5
12599	5
12600	5
12601	5
12602	5
12603	5
12604	5
12605	5
12606	5
12607	5
12608	5
12609	5
12610	5
12611	5
12612	5
12613	5
12614	5
12615	5
12616	5
12617	5
12618	4
12619	4
12620	4
12621	4
12622	4
12623	4
12624	4
12625	4
12626	4
12627	4
12628	4
12629	4
12630	4
12631	4
12632	4
12633	4
12634	4
12635	4
12636	4
12637	4
12638	4
12639	4
12640	4
12641	4
12642	4
12643	4
12644	4
12645	4
12646	4
12647	4
12648	4
12649	4
12650	4
12651	4
12652	4
12653	4
12654	4
12655	4
12656	4
12657	4
12658	4
12659	4
12660	4
12661	4
12662	4
12663	4
12664	4
12665	4
12666	4
12667	4
12668	4
12669	4
12670	4
12671	4
12672	4
12673	4
12674	4
12675	4
12676	4
12677	4
12678	4
12679	4
12680	4
12681	4
12682	4
12683	4
12684	4
12685	4
12686	4
12687	4
12688	4
12689	4
12690	4
12691	4
12692	4
12693	4
12694	4
12695	4
12696	4
12697	4
12698	4
12699	4
12700	4
12701	4
12702	4
12703	4
12704	4
12705	4
12706	4
12707	4
12708	4
12709	4
12710	4
12711	4
12712	4
12713	4
12714	4
12715	4
12716	4
12717	4
12718	4
12719	4
12720	4
12721	4
12722	4
12723	4
12724	4
12725	4
12726	4
12727	4
12728	4
12729	4
12730	4
12731	4
12732	4
12733	4
12734	4
12735	4
12736	4
12737	4
12738	4
12739	4
12740	4
12741	4
12742	4
12743	4
12744	4
12745	4
12746	4
12747	4
12748	4
12749	4
12750	4
12751	4
12752	4
12753	4
12754	4
12755	4
12756	4
12757	4
12758	4
12759	4
12760	4
12761	4
12762	4
12763	4
12764	4
12765	4
12766	4
12767	4
12768	4
12769	4
12770	4
12771	4
12772	4
12773	4
12774	4
12775	4
12776	4
12777	4
12778	4
12779	4
12780	4
12781	4
12782	4
12783	4
12784	4
12785	4
12786	4
12787	4
12788	4
12789	4
12790	4
12791	4
12792	4
12793	4
12794	4
12795	4
12796	4
12797	4
12798	4
12799	4
12800	4
12801	4
12802	4
12803	4
12804	4
12805	4
12806	4
12807	4
12808	4
12809	4
12810	4
12811	4
12812	4
12813	4
12814	4
12815	4
12816	4
12817	4
12818	4
12819	4
12820	4
12821	4
12822	4
12823	4
12824	4
12825	4
12826	4
12827	4
12828	4
12829	4
12830	4
12831	4
12832	4
12833	4
12834	4
12835	4
12836	4
12837	4
12838	4
12839	4
12840	4
12841	4
12842	4
12843	4
12844	4
12845	4
12846	4
12847	4
12848	4
12849	4
12850	4
12851	4
12852	4
12853	4
12854	4
12855	4
12856	4
12857	4
12858	4
12859	4
12860	4
12861	4
12862	4
12863	4
12864	4
12865	4
12866	4
12867	4
12868	4
12869	4
12870	4
12871	4
12872	4
12873	4
12874	4
12875	4
12876	4
12877	4
12878	4
12879	4
12880	4
12881	4
12882	4
12883	4
12884	4
12885	4
12886	4
12887	4
12888	4
12889	4
12890	4
12891	4
12892	4
12893	4
12894	4
12895	4
12896	4
12897	4
12898	4
12899	4
12900	4
12901	4
12902	4
12903	4
12904	4
12905	4
12906	4
12907	4
12908	4
12909	4
12910	4
12911	4
12912	4
12913	4
12914	4
12915	4
12916	4
12917	4
12918	4
12919	4
12920	4
12921	4
12922	4
12923	4
12924	4
12925	4
12926	4
12927	4
12928	4
12929	4
12930	4
12931	4
12932	4
12933	4
12934	4
12935	4
12936	4
12937	4
12938	4
12939	4
12940	4
12941	4
12942	4
12943	4
12944	4
12945	4
12946	4
12947	4
12948	4
12949	4
12950	4
12951	4
12952	4
12953	4
12954	4
12955	4
12956	4
12957	4
12958	4
12959	4
12960	4
12961	4
12962	4
12963	4
12964	4
12965	4
12966	4
12967	4
12968	4
12969	4
12970	4
12971	4
12972	4
12973	4
12974	4
12975	4
12976	4
12977	4
12978	4
12979	4
12980	4
12981	4
12982	4
12983	4
12984	4
12985	4
12986	4
12987	4
12988	4
12989	4
12990	4
12991	4
12992	4
12993	4
12994	4
12995	4
12996	4
12997	4
12998	4
12999	4
13000	4
13001	4
13002	4
13003	4
13004	4
13005	4
13006	4
13007	4
13008	4
13009	4
13010	4
13011	4
13012	4
13013	4
13014	4
13015	4
13016	4
13017	4
13018	4
13019	4
13020	4
13021	4
13022	4
13023	4
13024	4
13025	4
13026	4
13027	4
13028	4
13029	4
13030	4
13031	4
13032	4
13033	4
13034	4
13035	4
13036	4
13037	4
13038	4
13039	4
13040	4
13041	4
13042	4
13043	4
13044	4
13045	4
13046	4
13047	4
13048	4
13049	4
13050	4
13051	4
13052	4
13053	4
13054	4
13055	4
13056	4
13057	4
13058	4
13059	4
13060	4
13061	4
13062	4
13063	4
13064	4
13065	4
13066	4
13067	4
13068	4
13069	4
13070	4
13071	4
13072	4
13073	4
13074	4
13075	4
13076	4
13077	4
13078	4
13079	4
13080	4
13081	4
13082	4
13083	4
13084	4
13085	4
13086	4
13087	4
13088	4
13089	4
13090	4
13091	4
13092	4
13093	4
13094	4
13095	4
13096	4
13097	4
13098	4
13099	4
13100	4
13101	4
13102	4
13103	4
13104	4
13105	4
13106	4
13107	4
13108	4
13109	4
13110	4
13111	4
13112	4
13113	4
13114	4
13115	4
13116	4
13117	4
13118	4
13119	4
13120	4
13121	4
13122	4
13123	4
13124	4
13125	4
13126	4
13127	4
13128	4
13129	4
13130	4
13131	4
13132	4
13133	4
13134	4
13135	4
13136	4
13137	4
13138	4
13139	4
13140	4
13141	4
13142	4
13143	4
13144	4
13145	4
13146	4
13147	4
13148	4
13149	4
13150	4
13151	4
13152	4
13153	4
13154	4
13155	4
13156	4
13157	4
13158	4
13159	4
13160	4
13161	4
13162	4
13163	4
13164	4
13165	4
13166	4
13167	4
13168	4
13169	4
13170	4
13171	4
13172	4
13173	4
13174	4
13175	4
13176	4
13177	4
13178	4
13179	4
13180	4
13181	4
13182	4
13183	4
13184	4
13185	4
13186	4
13187	4
13188	4
13189	4
13190	4
13191	4
13192	4
13193	4
13194	4
13195	4
13196	4
13197	4
13198	4
13199	4
13200	4
13201	4
13202	4
13203	4
13204	4
13205	4
13206	4
13207	4
13208	4
13209	4
13210	4
13211	4
13212	4
13213	4
13214	4
13215	4
13216	4
13217	4
13218	4
13219	4
13220	4
13221	4
13222	4
13223	4
13224	4
13225	4
13226	4
13227	4
13228	4
13229	4
13230	4
13231	4
13232	4
13233	4
13234	4
13235	4
13236	4
13237	4
13238	4
13239	4
13240	4
13241	4
13242	4
13243	4
13244	4
13245	4
13246	4
13247	4
13248	4
13249	4
13250	4
13251	4
13252	4
13253	4
13254	4
13255	4
13256	4
13257	4
13258	4
13259	4
13260	4
13261	4
13262	4
13263	4
13264	4
13265	4
13266	4
13267	4
13268	4
13269	4
13270	4
13271	4
13272	4
13273	4
13274	4
13275	4
13276	4
13277	4
13278	4
13279	4
13280	4
13281	4
13282	4
13283	4
13284	4
13285	4
13286	4
13287	4
13288	4
13289	4
13290	4
13291	4
13292	4
13293	4
13294	4
13295	4
13296	4
13297	4
13298	4
13299	4
13300	4
13301	4
13302	4
13303	4
13304	4
13305	4
13306	4
13307	4
13308	4
13309	4
13310	4
13311	4
13312	4
13313	4
13314	4
13315	4
13316	4
13317	4
13318	4
13319	4
13320	4
13321	4
13322	4
13323	4
13324	4
13325	4
13326	4
13327	4
13328	4
13329	4
13330	4
13331	4
13332	4
13333	4
13334	4
13335	4
13336	4
13337	4
13338	4
13339	4
13340	4
13341	4
13342	4
13343	4
13344	4
13345	4
13346	4
13347	4
13348	4
13349	4
13350	4
13351	4
13352	4
13353	4
13354	4
13355	4
13356	4
13357	4
13358	4
13359	4
13360	4
13361	4
13362	4
13363	4
13364	4
13365	4
13366	4
13367	4
13368	4
13369	4
13370	4
13371	4
13372	4
13373	4
13374	4
13375	4
13376	4
13377	4
13378	4
13379	4
13380	4
13381	4
13382	4
13383	4
13384	4
13385	4
13386	4
13387	4
13388	4
13389	4
13390	4
13391	4
13392	4
13393	4
13394	4
13395	4
13396	4
13397	4
13398	4
13399	4
13400	4
13401	4
13402	4
13403	4
13404	4
13405	4
13406	4
13407	4
13408	4
13409	4
13410	4
13411	4
13412	4
13413	4
13414	4
13415	4
13416	4
13417	4
13418	4
13419	4
13420	4
13421	4
13422	4
13423	4
13424	4
13425	4
13426	4
13427	4
13428	4
13429	4
13430	4
13431	4
13432	4
13433	4
13434	4
13435	4
13436	4
13437	4
13438	4
13439	4
13440	4
13441	4
13442	4
13443	4
13444	4
13445	4
13446	4
13447	4
13448	4
13449	4
13450	4
13451	4
13452	4
13453	4
13454	4
13455	4
13456	4
13457	4
13458	4
13459	4
13460	4
13461	4
13462	4
13463	4
13464	4
13465	4
13466	4
13467	4
13468	4
13469	4
13470	4
13471	4
13472	4
13473	4
13474	4
13475	4
13476	4
13477	4
13478	4
13479	4
13480	4
13481	4
13482	4
13483	4
13484	4
13485	4
13486	4
13487	4
13488	4
13489	4
13490	4
13491	4
13492	4
13493	4
13494	4
13495	4
13496	4
13497	4
13498	4
13499	4
13500	4
13501	4
13502	4
13503	4
13504	4
13505	4
13506	4
13507	4
13508	4
13509	4
13510	4
13511	4
13512	4
13513	4
13514	4
13515	4
13516	4
13517	4
13518	4
13519	4
13520	4
13521	4
13522	4
13523	4
13524	4
13525	4
13526	4
13527	4
13528	4
13529	4
13530	4
13531	4
13532	4
13533	4
13534	4
13535	4
13536	4
13537	4
13538	4
13539	4
13540	4
13541	4
13542	4
13543	4
13544	4
13545	4
13546	4
13547	4
13548	4
13549	4
13550	4
13551	4
13552	4
13553	4
13554	4
13555	4
13556	4
13557	4
13558	4
13559	4
13560	4
13561	4
13562	4
13563	4
13564	4
13565	4
13566	4
13567	4
13568	4
13569	4
13570	4
13571	4
13572	4
13573	4
13574	4
13575	4
13576	4
13577	4
13578	4
13579	4
13580	4
13581	4
13582	4
13583	4
13584	4
13585	4
13586	4
13587	4
13588	4
13589	4
13590	4
13591	4
13592	4
13593	4
13594	4
13595	4
13596	4
13597	4
13598	4
13599	4
13600	4
13601	4
13602	4
13603	4
13604	4
13605	4
13606	4
13607	4
13608	4
13609	4
13610	4
13611	4
13612	4
13613	4
13614	4
13615	4
13616	4
13617	4
13618	4
13619	4
13620	4
13621	4
13622	4
13623	4
13624	4
13625	4
13626	4
13627	4
13628	4
13629	4
13630	4
13631	4
13632	4
13633	4
13634	4
13635	4
13636	4
13637	4
13638	4
13639	4
13640	4
13641	4
13642	4
13643	4
13644	4
13645	4
13646	4
13647	4
13648	4
13649	4
13650	4
13651	4
13652	4
13653	4
13654	4
13655	4
13656	4
13657	4
13658	4
13659	4
13660	4
13661	4
13662	4
13663	4
13664	4
13665	4
13666	4
13667	4
13668	4
13669	4
13670	4
13671	4
13672	4
13673	4
13674	4
13675	4
13676	4
13677	4
13678	4
13679	4
13680	4
13681	4
13682	4
13683	4
13684	4
13685	4
13686	4
13687	4
13688	4
13689	4
13690	4
13691	4
13692	4
13693	4
13694	4
13695	4
13696	4
13697	4
13698	4
13699	4
13700	4
13701	4
13702	4
13703	4
13704	4
13705	4
13706	4
13707	4
13708	4
13709	4
13710	4
13711	4
13712	4
13713	4
13714	4
13715	4
13716	4
13717	4
13718	4
13719	4
13720	4
13721	4
13722	4
13723	4
13724	4
13725	4
13726	4
13727	4
13728	4
13729	4
13730	4
13731	4
13732	4
13733	4
13734	4
13735	4
13736	4
13737	4
13738	4
13739	4
13740	4
13741	4
13742	4
13743	4
13744	4
13745	4
13746	4
13747	4
13748	4
13749	4
13750	4
13751	4
13752	4
13753	4
13754	4
13755	4
13756	4
13757	4
13758	4
13759	4
13760	4
13761	4
13762	4
13763	4
13764	4
13765	4
13766	4
13767	4
13768	4
13769	4
13770	4
13771	4
13772	4
13773	4
13774	4
13775	4
13776	4
13777	4
13778	4
13779	4
13780	4
13781	4
13782	4
13783	4
13784	4
13785	4
13786	4
13787	4
13788	4
13789	4
13790	4
13791	4
13792	4
13793	4
13794	4
13795	4
13796	4
13797	4
13798	4
13799	4
13800	4
13801	4
13802	4
13803	4
13804	4
13805	4
13806	4
13807	4
13808	4
13809	4
13810	4
13811	4
13812	4
13813	4
13814	4
13815	4
13816	4
13817	4
13818	4
13819	4
13820	4
13821	4
13822	4
13823	4
13824	4
13825	4
13826	4
13827	4
13828	4
13829	4
13830	4
13831	4
13832	4
13833	4
13834	4
13835	4
13836	4
13837	4
13838	4
13839	4
13840	4
13841	4
13842	4
13843	4
13844	4
13845	4
13846	4
13847	4
13848	4
13849	4
13850	4
13851	4
13852	4
13853	4
13854	4
13855	4
13856	4
13857	4
13858	4
13859	4
13860	4
13861	4
13862	4
13863	4
13864	4
13865	4
13866	4
13867	4
13868	4
13869	4
13870	4
13871	4
13872	4
13873	4
13874	4
13875	4
13876	4
13877	4
13878	4
13879	4
13880	4
13881	4
13882	4
13883	4
13884	4
13885	4
13886	4
13887	4
13888	4
13889	4
13890	4
13891	4
13892	4
13893	4
13894	4
13895	4
13896	4
13897	4
13898	4
13899	4
13900	4
13901	4
13902	4
13903	4
13904	4
13905	4
13906	4
13907	4
13908	4
13909	4
13910	4
13911	4
13912	4
13913	4
13914	4
13915	4
13916	4
13917	4
13918	4
13919	4
13920	4
13921	4
13922	4
13923	4
13924	4
13925	4
13926	4
13927	4
13928	4
13929	4
13930	4
13931	4
13932	4
13933	4
13934	4
13935	4
13936	4
13937	4
13938	4
13939	4
13940	4
13941	4
13942	4
13943	4
13944	4
13945	4
13946	4
13947	4
13948	4
13949	4
13950	4
13951	4
13952	4
13953	4
13954	4
13955	4
13956	4
13957	4
13958	4
13959	4
13960	4
13961	4
13962	4
13963	4
13964	4
13965	4
13966	4
13967	4
13968	4
13969	4
13970	4
13971	4
13972	4
13973	4
13974	4
13975	4
13976	4
13977	4
13978	4
13979	4
13980	4
13981	4
13982	4
13983	4
13984	4
13985	4
13986	4
13987	4
13988	4
13989	4
13990	4
13991	4
13992	4
13993	4
13994	4
13995	4
13996	4
13997	4
13998	4
13999	4
14000	4
14001	4
14002	4
14003	4
14004	4
14005	4
14006	4
14007	4
14008	4
14009	4
14010	4
14011	4
14012	4
14013	4
14014	4
14015	4
14016	4
14017	4
14018	4
14019	4
14020	4
14021	4
14022	4
14023	4
14024	4
14025	4
14026	4
14027	4
14028	4
14029	4
14030	4
14031	4
14032	4
14033	4
14034	4
14035	4
14036	4
14037	4
14038	4
14039	4
14040	4
14041	4
14042	4
14043	4
14044	4
14045	4
14046	4
14047	4
14048	4
14049	4
14050	4
14051	4
14052	4
14053	4
14054	4
14055	4
14056	4
14057	4
14058	4
14059	4
14060	4
14061	4
14062	4
14063	4
14064	4
14065	4
14066	4
14067	4
14068	4
14069	4
14070	4
14071	4
14072	4
14073	4
14074	4
14075	4
14076	4
14077	4
14078	4
14079	4
14080	4
14081	4
14082	4
14083	4
14084	4
14085	4
14086	4
14087	4
14088	4
14089	4
14090	4
14091	4
14092	4
14093	4
14094	4
14095	4
14096	4
14097	4
14098	4
14099	4
14100	4
14101	4
14102	4
14103	4
14104	4
14105	4
14106	4
14107	4
14108	4
14109	4
14110	4
14111	4
14112	4
14113	4
14114	4
14115	4
14116	4
14117	4
14118	4
14119	4
14120	4
14121	4
14122	4
14123	4
14124	4
14125	4
14126	4
14127	4
14128	4
14129	4
14130	4
14131	4
14132	4
14133	4
14134	4
14135	4
14136	4
14137	4
14138	4
14139	4
14140	4
14141	4
14142	4
14143	4
14144	4
14145	4
14146	4
14147	4
14148	4
14149	4
14150	4
14151	4
14152	4
14153	4
14154	4
14155	4
14156	4
14157	4
14158	4
14159	4
14160	4
14161	4
14162	4
14163	4
14164	4
14165	4
14166	4
14167	4
14168	4
14169	4
14170	4
14171	4
14172	4
14173	4
14174	4
14175	4
14176	4
14177	4
14178	4
14179	4
14180	4
14181	4
14182	4
14183	4
14184	4
14185	4
14186	4
14187	4
14188	4
14189	4
14190	4
14191	4
14192	4
14193	4
14194	4
14195	4
14196	4
14197	4
14198	4
14199	4
14200	4
14201	4
14202	4
14203	4
14204	4
14205	4
14206	4
14207	4
14208	4
14209	4
14210	4
14211	4
14212	4
14213	4
14214	4
14215	4
14216	4
14217	4
14218	4
14219	4
14220	4
14221	4
14222	4
14223	4
14224	4
14225	4
14226	4
14227	4
14228	4
14229	4
14230	4
14231	4
14232	4
14233	4
14234	4
14235	4
14236	4
14237	4
14238	4
14239	4
14240	4
14241	4
14242	4
14243	4
14244	4
14245	4
14246	4
14247	4
14248	4
14249	4
14250	4
14251	4
14252	4
14253	4
14254	4
14255	4
14256	4
14257	4
14258	4
14259	4
14260	4
14261	4
14262	4
14263	4
14264	4
14265	4
14266	4
14267	4
14268	4
14269	4
14270	4
14271	4
14272	4
14273	4
14274	4
14275	4
14276	4
14277	4
14278	4
14279	4
14280	4
14281	4
14282	4
14283	4
14284	4
14285	4
14286	4
14287	4
14288	4
14289	4
14290	4
14291	4
14292	4
14293	4
14294	4
14295	4
14296	4
14297	4
14298	4
14299	4
14300	4
14301	4
14302	4
14303	4
14304	4
14305	4
14306	4
14307	4
14308	4
14309	4
14310	4
14311	4
14312	4
14313	4
14314	4
14315	4
14316	4
14317	4
14318	4
14319	4
14320	4
14321	4
14322	4
14323	4
14324	4
14325	4
14326	4
14327	4
14328	4
14329	4
14330	4
14331	4
14332	4
14333	4
14334	4
14335	4
14336	4
14337	4
14338	4
14339	4
14340	4
14341	4
14342	4
14343	4
14344	4
14345	4
14346	4
14347	4
14348	4
14349	4
14350	4
14351	4
14352	4
14353	4
14354	4
14355	4
14356	4
14357	4
14358	4
14359	4
14360	4
14361	4
14362	4
14363	4
14364	4
14365	4
14366	4
14367	4
14368	4
14369	4
14370	4
14371	4
14372	4
14373	4
14374	4
14375	4
14376	4
14377	4
14378	4
14379	4
14380	4
14381	4
14382	4
14383	4
14384	4
14385	4
14386	4
14387	4
14388	4
14389	4
14390	4
14391	4
14392	4
14393	4
14394	4
14395	4
14396	4
14397	4
14398	4
14399	4
14400	4
14401	4
14402	4
14403	4
14404	4
14405	4
14406	4
14407	4
14408	4
14409	4
14410	4
14411	4
14412	4
14413	4
14414	4
14415	4
14416	4
14417	4
14418	4
14419	4
14420	4
14421	4
14422	4
14423	4
14424	4
14425	4
14426	4
14427	4
14428	4
14429	4
14430	4
14431	4
14432	4
14433	4
14434	4
14435	4
14436	4
14437	4
14438	4
14439	4
14440	4
14441	4
14442	4
14443	4
14444	4
14445	4
14446	4
14447	4
14448	4
14449	4
14450	4
14451	4
14452	4
14453	4
14454	4
14455	4
14456	4
14457	4
14458	4
14459	4
14460	4
14461	4
14462	4
14463	4
14464	4
14465	4
14466	4
14467	4
14468	4
14469	4
14470	4
14471	4
14472	4
14473	4
14474	4
14475	4
14476	4
14477	4
14478	4
14479	4
14480	4
14481	4
14482	4
14483	4
14484	4
14485	4
14486	4
14487	4
14488	4
14489	4
14490	4
14491	4
14492	4
14493	4
14494	4
14495	4
14496	4
14497	4
14498	4
14499	4
14500	4
14501	4
14502	4
14503	4
14504	4
14505	4
14506	4
14507	4
14508	4
14509	4
14510	4
14511	4
14512	4
14513	4
14514	4
14515	4
14516	4
14517	4
14518	4
14519	4
14520	4
14521	4
14522	4
14523	4
14524	4
14525	4
14526	4
14527	4
14528	4
14529	4
14530	4
14531	4
14532	4
14533	4
14534	4
14535	4
14536	4
14537	4
14538	4
14539	4
14540	4
14541	4
14542	4
14543	4
14544	4
14545	4
14546	4
14547	4
14548	4
14549	4
14550	4
14551	4
14552	4
14553	4
14554	4
14555	4
14556	4
14557	4
14558	4
14559	4
14560	4
14561	4
14562	4
14563	4
14564	4
14565	4
14566	4
14567	4
14568	4
14569	4
14570	4
14571	4
14572	4
14573	4
14574	4
14575	4
14576	4
14577	4
14578	4
14579	4
14580	4
14581	4
14582	4
14583	4
14584	4
14585	4
14586	4
14587	4
14588	4
14589	4
14590	4
14591	4
14592	4
14593	4
14594	4
14595	4
14596	4
14597	4
14598	4
14599	4
14600	4
14601	4
14602	4
14603	4
14604	4
14605	4
14606	4
14607	4
14608	4
14609	4
14610	4
14611	4
14612	4
14613	4
14614	4
14615	4
14616	4
14617	4
14618	4
14619	4
14620	4
14621	4
14622	4
14623	4
14624	4
14625	4
14626	4
14627	4
14628	4
14629	4
14630	4
14631	4
14632	4
14633	4
14634	4
14635	4
14636	4
14637	4
14638	4
14639	4
14640	4
14641	4
14642	4
14643	4
14644	4
14645	4
14646	4
14647	4
14648	4
14649	4
14650	4
14651	4
14652	4
14653	4
14654	4
14655	4
14656	4
14657	4
14658	4
14659	4
14660	4
14661	4
14662	4
14663	4
14664	4
14665	4
14666	4
14667	4
14668	4
14669	4
14670	4
14671	4
14672	4
14673	4
14674	4
14675	4
14676	4
14677	4
14678	4
14679	4
14680	4
14681	4
14682	4
14683	4
14684	4
14685	4
14686	4
14687	4
14688	4
14689	4
14690	4
14691	4
14692	4
14693	4
14694	4
14695	4
14696	4
14697	4
14698	4
14699	4
14700	4
14701	4
14702	4
14703	4
14704	4
14705	4
14706	4
14707	4
14708	4
14709	4
14710	4
14711	4
14712	4
14713	4
14714	4
14715	4
14716	4
14717	4
14718	4
14719	4
14720	4
14721	4
14722	4
14723	4
14724	4
14725	4
14726	4
14727	4
14728	4
14729	4
14730	4
14731	4
14732	4
14733	4
14734	4
14735	4
14736	4
14737	4
14738	4
14739	4
14740	4
14741	4
14742	4
14743	4
14744	4
14745	4
14746	4
14747	4
14748	4
14749	4
14750	4
14751	4
14752	4
14753	4
14754	4
14755	4
14756	4
14757	4
14758	4
14759	4
14760	4
14761	4
14762	4
14763	4
14764	4
14765	4
14766	4
14767	4
14768	4
14769	4
14770	4
14771	4
14772	4
14773	4
14774	4
14775	4
14776	4
14777	4
14778	4
14779	4
14780	4
14781	4
14782	4
14783	4
14784	4
14785	4
14786	4
14787	4
14788	4
14789	4
14790	4
14791	4
14792	4
14793	4
14794	4
14795	4
14796	4
14797	4
14798	4
14799	4
14800	4
14801	4
14802	4
14803	4
14804	4
14805	4
14806	4
14807	4
14808	4
14809	4
14810	4
14811	4
14812	4
14813	4
14814	4
14815	4
14816	4
14817	4
14818	4
14819	4
14820	4
14821	4
14822	4
14823	4
14824	4
14825	4
14826	4
14827	4
14828	4
14829	4
14830	4
14831	4
14832	4
14833	4
14834	4
14835	4
14836	4
14837	4
14838	4
14839	4
14840	4
14841	4
14842	4
14843	4
14844	4
14845	4
14846	4
14847	4
14848	4
14849	4
14850	4
14851	4
14852	4
14853	4
14854	4
14855	4
14856	4
14857	4
14858	4
14859	4
14860	4
14861	4
14862	4
14863	4
14864	4
14865	4
14866	4
14867	4
14868	4
14869	4
14870	4
14871	4
14872	4
14873	4
14874	4
14875	4
14876	4
14877	4
14878	4
14879	4
14880	4
14881	4
14882	4
14883	4
14884	4
14885	4
14886	4
14887	4
14888	4
14889	4
14890	4
14891	4
14892	4
14893	4
14894	4
14895	4
14896	4
14897	4
14898	4
14899	4
14900	4
14901	4
14902	4
14903	4
14904	4
14905	4
14906	4
14907	4
14908	4
14909	4
14910	4
14911	4
14912	4
14913	4
14914	4
14915	4
14916	4
14917	4
14918	4
14919	4
14920	4
14921	4
14922	4
14923	4
14924	4
14925	4
14926	4
14927	4
14928	4
14929	4
14930	4
14931	4
14932	4
14933	4
14934	4
14935	4
14936	4
14937	4
14938	4
14939	4
14940	4
14941	4
14942	4
14943	4
14944	4
14945	4
14946	4
14947	4
14948	4
14949	4
14950	4
14951	4
14952	4
14953	4
14954	4
14955	4
14956	4
14957	4
14958	4
14959	4
14960	4
14961	4
14962	4
14963	4
14964	4
14965	4
14966	4
14967	4
14968	4
14969	4
14970	4
14971	4
14972	4
14973	4
14974	4
14975	4
14976	4
14977	4
14978	4
14979	4
14980	4
14981	4
14982	4
14983	4
14984	4
14985	4
14986	4
14987	4
14988	4
14989	4
14990	4
14991	4
14992	4
14993	4
14994	4
14995	4
14996	4
14997	4
14998	4
14999	4
15000	4
15001	4
15002	4
15003	4
15004	4
15005	4
15006	4
15007	4
15008	4
15009	4
15010	4
15011	4
15012	4
15013	4
15014	4
15015	4
15016	4
15017	4
15018	4
15019	4
15020	4
15021	4
15022	4
15023	4
15024	4
15025	4
15026	4
15027	4
15028	4
15029	4
15030	4
15031	4
15032	4
15033	4
15034	4
15035	4
15036	4
15037	4
15038	4
15039	4
15040	4
15041	4
15042	4
15043	4
15044	4
15045	4
15046	4
15047	4
15048	4
15049	4
15050	4
15051	4
15052	4
15053	4
15054	4
15055	4
15056	4
15057	4
15058	4
15059	4
15060	4
15061	4
15062	4
15063	4
15064	4
15065	4
15066	4
15067	4
15068	4
15069	4
15070	4
15071	4
15072	4
15073	4
15074	4
15075	4
15076	4
15077	4
15078	4
15079	4
15080	4
15081	4
15082	4
15083	4
15084	4
15085	4
15086	4
15087	4
15088	4
15089	4
15090	4
15091	4
15092	4
15093	4
15094	4
15095	4
15096	4
15097	4
15098	4
15099	4
15100	4
15101	4
15102	4
15103	4
15104	4
15105	4
15106	4
15107	4
15108	4
15109	4
15110	4
15111	4
15112	4
15113	4
15114	4
15115	4
15116	4
15117	4
15118	4
15119	4
15120	4
15121	4
15122	4
15123	4
15124	4
15125	4
15126	4
15127	4
15128	4
15129	4
15130	4
15131	4
15132	4
15133	4
15134	4
15135	4
15136	4
15137	4
15138	4
15139	4
15140	4
15141	4
15142	4
15143	4
15144	4
15145	4
15146	4
15147	4
15148	4
15149	4
15150	4
15151	4
15152	4
15153	4
15154	4
15155	4
15156	4
15157	4
15158	4
15159	4
15160	4
15161	4
15162	4
15163	4
15164	4
15165	4
15166	4
15167	4
15168	4
15169	4
15170	4
15171	4
15172	4
15173	4
15174	4
15175	4
15176	4
15177	4
15178	4
15179	4
15180	4
15181	4
15182	4
15183	4
15184	4
15185	4
15186	4
15187	4
15188	4
15189	4
15190	4
15191	4
15192	4
15193	4
15194	4
15195	4
15196	4
15197	4
15198	4
15199	4
15200	4
15201	4
15202	4
15203	4
15204	4
15205	4
15206	4
15207	4
15208	4
15209	4
15210	4
15211	4
15212	4
15213	4
15214	4
15215	4
15216	4
15217	4
15218	4
15219	4
